Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Station,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Admin_Email,Admin_Phone,Uptime_Pct,Is_Healthy
Station2_LOG00162,SRV078,CL-1,2025-08-02 23:18:00,52.21,83.2,67.71,26.53,11.23,187.69,7.0,Station2,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,96.4045405516462,False
Station2_LOG00163,SRV014,CL-10,2025-08-02 02:36:00,19.97,52.16,29.89,27.27,4.88,131.06,7.04,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,94.90224475018103,True
Station2_LOG00164,SRV014,CL-10,2025-08-01 07:39:00,36.93,51.32,64.77,22.76,18.35,846.13,7.66,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.10282387940829,True
Station2_LOG00165,SRV094,CL-8,2025-08-02 09:44:00,37.39,55.04,57.64,26.28,5.58,841.59,5.36,Station2,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.36714091740953,True
Station2_LOG00166,SRV097,CL-3,2025-08-02 23:16:00,55.2,86.09,25.32,23.58,19.66,466.81,5.38,Station2,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.86062813697876,False
Station2_LOG00167,SRV006,CL-4,2025-08-02 01:04:00,14.62,80.61,16.92,11.02,3.11,426.85,5.63,Station2,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,98.69820569737328,False
Station2_LOG00168,SRV071,CL-2,2025-08-01 12:40:00,69.38,34.39,61.01,8.1,12.07,705.05,0.56,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.92063604540753,True
Station2_LOG00169,SRV010,CL-4,2025-08-01 23:08:00,77.36,67.23,43.59,4.78,20.76,852.63,1.53,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.8208766507446,True
Station2_LOG00170,SRV028,CL-2,2025-08-01 01:55:00,91.46,82.77,60.57,1.55,4.36,797.53,3.8,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.52578837682353,False
Station2_LOG00171,SRV089,CL-1,2025-08-01 16:13:00,30.49,71.74,72.91,22.27,12.08,310.72,8.84,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.23369633245713,True
Station2_LOG00172,SRV094,CL-8,2025-08-02 18:52:00,39.92,48.55,8.26,2.84,7.33,810.93,8.93,Station2,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.9107896470129,True
Station2_LOG00173,SRV054,CL-9,2025-08-02 11:12:00,87.34,76.69,22.57,5.42,13.47,679.76,7.04,Station2,host-054,10.0.204.57,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.97495631916134,False
Station2_LOG00174,SRV045,CL-2,2025-08-02 21:40:00,37.7,40.07,47.49,23.21,4.91,329.31,7.12,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.8836607912493,True
Station2_LOG00175,SRV071,CL-2,2025-08-01 00:41:00,55.83,61.28,18.82,29.94,23.45,876.43,4.04,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.5411541563029,True
Station2_LOG00176,SRV013,CL-2,2025-08-01 10:59:00,51.83,42.25,20.5,29.57,7.19,112.28,5.3,Station2,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,95.49243068549073,True
Station2_LOG00177,SRV027,CL-7,2025-08-02 12:52:00,92.35,88.54,32.45,20.15,0.51,806.53,7.12,Station2,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.12493086708044,False
Station2_LOG00178,SRV091,CL-2,2025-08-02 23:10:00,48.55,57.79,30.11,26.28,3.41,538.51,8.74,Station2,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.40292370945637,True
Station2_LOG00179,SRV035,CL-6,2025-08-02 15:47:00,65.64,36.63,69.78,14.54,13.1,424.7,9.78,Station2,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,97.74903332719573,True
Station2_LOG00180,SRV089,CL-1,2025-08-01 00:56:00,94.79,27.08,41.96,2.38,22.14,381.55,7.57,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.05458470394737,False
Station2_LOG00181,SRV091,CL-2,2025-08-02 04:41:00,86.25,56.66,51.98,18.43,0.98,136.17,9.73,Station2,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,93.33104866346812,False
Station2_LOG00182,SRV035,CL-6,2025-08-02 20:48:00,87.46,79.84,19.44,26.32,16.83,648.15,8.86,Station2,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.65146649213862,False
Station2_LOG00183,SRV010,CL-4,2025-08-01 20:45:00,14.7,55.04,49.08,3.62,24.67,816.16,5.72,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.30403465226067,True
Station2_LOG00184,SRV017,CL-6,2025-08-01 00:01:00,24.82,88.59,45.94,12.7,16.7,619.66,7.54,Station2,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.79783163265307,False
Station2_LOG00185,SRV014,CL-10,2025-08-01 02:32:00,29.1,53.42,28.32,24.97,2.59,713.28,6.81,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.05428488105655,True
Station2_LOG00186,SRV013,CL-2,2025-08-02 17:41:00,68.03,52.41,64.58,6.43,22.92,672.12,6.71,Station2,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.01153455209698,True
Station2_LOG00187,SRV001,CL-8,2025-08-02 07:28:00,46.97,34.44,41.35,11.62,6.8,682.05,9.64,Station2,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,98.60631207621911,True
Station2_LOG00188,SRV074,CL-3,2025-08-01 13:10:00,93.44,84.0,31.13,20.72,15.38,884.06,9.55,Station2,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.93130112688982,False
Station2_LOG00189,SRV084,CL-9,2025-08-02 15:16:00,32.49,88.4,45.18,17.95,21.4,511.19,9.7,Station2,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.13780260707635,False
Station2_LOG00190,SRV041,CL-10,2025-08-02 11:36:00,32.61,89.41,49.37,20.12,22.76,187.68,3.56,Station2,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.13846475632712,False
Station2_LOG00191,SRV086,CL-4,2025-08-01 12:48:00,11.41,66.62,63.59,8.13,12.27,239.32,7.43,Station2,host-086,10.0.41.192,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,96.98885511651469,True
Station2_LOG00192,SRV032,CL-4,2025-08-02 04:18:00,17.94,55.04,16.62,4.03,9.47,584.39,5.77,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.02229903754915,True
Station2_LOG00193,SRV036,CL-9,2025-08-02 06:23:00,18.32,71.79,68.66,27.5,0.55,755.58,2.38,Station2,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.68599926117473,True
Station2_LOG00194,SRV032,CL-4,2025-08-02 07:14:00,80.88,87.46,57.54,27.03,10.65,319.03,9.1,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,97.22670892634017,False
Station2_LOG00195,SRV028,CL-2,2025-08-02 22:29:00,21.54,24.66,27.9,3.38,24.9,990.36,0.44,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.95559144125959,True
Station2_LOG00196,SRV028,CL-2,2025-08-01 12:16:00,73.44,53.83,41.07,13.31,22.3,471.45,5.6,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.82611885546588,True
Station2_LOG00197,SRV023,CL-1,2025-08-01 18:34:00,63.99,51.69,34.92,14.62,13.99,323.48,5.72,Station2,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,98.26245443499391,True
Station2_LOG00198,SRV045,CL-2,2025-08-02 12:51:00,93.57,56.66,30.82,19.17,23.67,847.64,6.27,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.26573058050614,False
Station2_LOG00199,SRV010,CL-4,2025-08-01 06:34:00,63.91,35.45,42.78,17.31,7.92,162.83,6.92,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,95.92341678939617,True
Station2_LOG00200,SRV089,CL-1,2025-08-02 06:21:00,33.98,83.34,23.29,20.61,10.36,919.51,8.89,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.04243860404998,False
Station2_LOG00201,SRV012,CL-3,2025-08-02 12:24:00,84.98,65.24,5.01,20.6,11.73,536.67,7.5,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.62175423121451,False
Station2_LOG00202,SRV012,CL-3,2025-08-01 02:47:00,51.37,39.4,18.41,9.29,23.71,484.69,5.67,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.84370666449139,True
Station2_LOG00203,SRV006,CL-4,2025-08-02 12:28:00,60.0,55.04,49.0,4.71,23.49,652.03,0.36,Station2,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,99.94481828354205,True
Station2_LOG00204,SRV050,CL-1,2025-08-02 12:38:00,39.36,22.08,48.24,7.64,17.91,265.95,1.87,Station2,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,99.30176984541856,True
Station2_LOG00205,SRV027,CL-7,2025-08-02 11:15:00,85.05,43.81,52.96,20.12,23.05,441.4,9.89,Station2,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,97.80850450929557,False
Station2_LOG00206,SRV020,CL-9,2025-08-01 06:55:00,86.35,81.06,73.77,26.63,17.35,770.62,0.74,Station2,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.9040655465671,False
Station2_LOG00207,SRV012,CL-3,2025-08-01 13:42:00,56.0,76.2,5.82,3.3,23.91,294.76,4.78,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.40421980369901,True
Station2_LOG00208,SRV028,CL-2,2025-08-01 05:30:00,43.02,28.17,39.15,26.37,5.81,201.58,2.97,Station2,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.54803226594964,True
Station2_LOG00209,SRV016,CL-2,2025-08-01 18:52:00,67.0,25.09,8.5,5.46,11.96,661.11,2.9,Station2,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.56325958946401,True
Station2_LOG00210,SRV029,CL-2,2025-08-01 21:08:00,45.69,62.09,23.0,21.0,13.11,434.21,5.37,Station2,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,98.77837936211839,True
Station2_LOG00211,SRV036,CL-9,2025-08-02 13:15:00,86.46,33.73,13.62,5.36,1.72,924.4,0.54,Station2,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.94161783467035,False
Station2_LOG00212,SRV089,CL-1,2025-08-01 21:12:00,86.46,55.04,7.36,3.19,4.76,818.33,5.0,Station2,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.3927100919437,False
Station2_LOG00213,SRV084,CL-9,2025-08-02 12:22:00,67.48,72.07,42.81,18.97,14.34,679.36,7.24,Station2,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.94552869210604,True
Station2_LOG00214,SRV070,CL-1,2025-08-02 06:02:00,48.28,64.54,32.36,8.63,7.59,363.37,8.83,Station2,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.62761955937668,True
Station2_LOG00215,SRV045,CL-2,2025-08-01 11:05:00,78.25,25.0,29.77,29.7,20.86,629.41,2.45,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.61225587946696,True
Station2_LOG00216,SRV043,CL-8,2025-08-02 21:06:00,81.79,46.4,35.31,20.66,4.22,155.94,0.24,Station2,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.84633115635805,False
Station2_LOG00217,SRV050,CL-1,2025-08-01 20:15:00,44.62,71.21,73.65,11.34,6.24,165.46,4.27,Station2,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,97.48423967477758,True
Station2_LOG00218,SRV043,CL-8,2025-08-01 16:59:00,73.68,35.46,13.29,5.12,24.05,366.11,2.53,Station2,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.3136935763889,True
Station2_LOG00219,SRV029,CL-2,2025-08-01 02:52:00,46.77,70.13,72.0,0.99,1.37,516.26,6.39,Station2,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,98.77738448292357,True
Station2_LOG00220,SRV026,CL-2,2025-08-02 17:02:00,57.89,71.48,45.55,9.69,1.34,663.34,5.74,Station2,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.14210557780834,True
Station2_LOG00221,SRV012,CL-3,2025-08-02 21:25:00,85.07,54.11,11.35,12.4,9.18,458.42,3.88,Station2,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.1607181483885,False
Station2_LOG00222,SRV010,CL-4,2025-08-01 00:12:00,72.13,76.88,8.69,3.8,13.64,392.42,1.97,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.50049443444306,True
Station2_LOG00223,SRV056,CL-4,2025-08-02 14:59:00,82.28,23.2,33.94,6.05,0.66,419.0,3.0,Station2,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,99.28909952606635,False
Station2_LOG00224,SRV045,CL-2,2025-08-02 10:11:00,15.88,26.55,72.49,5.07,4.08,226.45,3.95,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.28559027777779,True
Station2_LOG00225,SRV077,CL-1,2025-08-02 03:05:00,75.99,31.04,57.34,15.02,13.1,690.21,5.55,Station2,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.20231114177304,True
Station2_LOG00226,SRV036,CL-9,2025-08-02 15:12:00,72.95,28.24,67.87,16.99,0.64,718.65,9.17,Station2,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,98.74007309499602,True
Station2_LOG00227,SRV074,CL-3,2025-08-01 23:58:00,68.09,43.91,63.53,19.94,0.65,466.7,1.78,Station2,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.62004781420765,True
Station2_LOG00228,SRV067,CL-5,2025-08-02 23:19:00,40.75,40.76,30.82,18.97,2.86,987.08,1.39,Station2,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.85937863566927,True
Station2_LOG00229,SRV001,CL-8,2025-08-02 18:43:00,62.94,66.07,38.92,21.5,13.1,410.02,6.92,Station2,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,98.3402887705665,True
Station2_LOG00230,SRV040,CL-6,2025-08-02 06:58:00,36.01,51.01,28.28,27.04,8.82,980.93,1.92,Station2,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.80464974309406,True
Station2_LOG00231,SRV011,CL-7,2025-08-01 23:26:00,30.09,84.07,41.96,27.4,6.18,273.72,1.63,Station2,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.40802614853823,False
Station2_LOG00232,SRV011,CL-7,2025-08-01 17:31:00,89.98,46.02,15.03,6.41,4.66,539.81,5.97,Station2,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.90615266224485,False
Station2_LOG00233,SRV073,CL-3,2025-08-02 02:05:00,69.91,58.93,41.96,17.16,1.66,242.96,3.92,Station2,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,98.41218405703177,True
Station2_LOG00234,SRV001,CL-8,2025-08-02 06:38:00,24.92,84.17,52.47,3.92,18.73,176.52,9.4,Station2,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,94.94406196213426,False
Station2_LOG00235,SRV026,CL-2,2025-08-01 12:47:00,20.12,55.04,69.74,12.25,1.33,229.32,9.66,Station2,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,95.95782073813707,True
Station2_LOG00236,SRV066,CL-9,2025-08-02 14:47:00,66.6,33.17,19.96,8.26,5.91,238.84,3.17,Station2,host-066,10.0.248.134,Linux,Frankfurt,Bob,bob@xyzcorp.com,+1-202-691-4215,98.6901367712078,True
Station2_LOG00237,SRV045,CL-2,2025-08-02 23:49:00,79.78,55.04,75.07,0.64,13.1,712.02,4.41,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.38444788744191,True
Station2_LOG00238,SRV040,CL-6,2025-08-01 15:29:00,78.86,69.4,63.01,21.28,3.64,610.71,3.76,Station2,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.38809054957932,True
Station2_LOG00239,SRV032,CL-4,2025-08-01 01:58:00,46.82,30.45,17.55,25.79,2.81,251.25,3.12,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.7734402641821,True
Station2_LOG00240,SRV010,CL-4,2025-08-02 21:51:00,94.16,25.89,6.01,20.4,17.97,754.17,9.55,Station2,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.7495417168596,False
Station2_LOG00241,SRV029,CL-2,2025-08-02 11:27:00,27.44,84.24,75.83,17.15,18.96,884.19,6.28,Station2,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,99.29475445551226,False
Station2_LOG00242,SRV034,CL-6,2025-08-01 15:31:00,71.89,20.42,12.53,6.48,10.27,116.08,5.51,Station2,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,95.4683773336623,True
Station2_LOG00243,SRV071,CL-2,2025-08-02 00:57:00,66.65,53.11,37.43,15.68,11.65,342.04,7.1,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.96643180386091,True
Station2_LOG00244,SRV071,CL-2,2025-08-02 01:39:00,94.29,36.29,62.91,8.02,10.59,913.84,5.71,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.37904409765646,False
Station2_LOG00245,SRV008,CL-1,2025-08-01 12:42:00,44.38,47.17,73.63,14.51,1.51,550.01,9.3,Station2,host-008,10.0.121.33,Linux,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,98.33723695267383,True
Station2_LOG00246,SRV084,CL-9,2025-08-01 19:18:00,59.14,44.56,47.33,22.95,21.0,444.9,0.65,Station2,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.85411289417574,True
Station2_LOG00247,SRV096,CL-4,2025-08-02 10:41:00,56.42,51.33,61.54,20.23,19.95,332.95,5.33,Station2,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,98.42438216861773,True
Station2_LOG00248,SRV045,CL-2,2025-08-02 06:07:00,25.1,77.88,41.31,26.51,12.94,399.71,9.63,Station2,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.6474324522402,True
Station2_LOG00249,SRV070,CL-1,2025-08-02 05:50:00,47.35,46.81,53.23,8.19,19.47,739.53,4.56,Station2,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.38717090674515,True
Station2_LOG00250,SRV036,CL-9,2025-08-02 05:58:00,76.38,80.51,11.13,26.79,11.0,716.27,6.4,Station2,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.1143952288043,False
Station2_LOG00251,SRV014,CL-10,2025-08-01 05:59:00,38.43,82.22,74.19,25.7,0.67,463.14,8.59,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.17904309668667,False
Station2_LOG00252,SRV094,CL-8,2025-08-02 06:36:00,72.96,28.64,67.3,6.86,10.69,241.43,5.95,Station2,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,97.59479343520091,True
Station2_LOG00253,SRV096,CL-4,2025-08-01 08:41:00,84.06,46.12,42.96,9.21,16.93,662.8,5.43,Station2,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.18740553402272,False
Station2_LOG00254,SRV023,CL-1,2025-08-02 00:47:00,69.45,55.04,70.45,6.23,21.47,240.95,7.95,Station2,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,96.80594616311772,True
Station2_LOG00255,SRV056,CL-4,2025-08-02 11:35:00,63.35,84.5,40.33,9.5,16.5,981.27,6.5,Station2,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,99.34195207386335,False
Station2_LOG00256,SRV071,CL-2,2025-08-01 05:54:00,77.36,25.22,65.42,24.34,10.04,608.03,5.19,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.15364795668764,True
Station2_LOG00257,SRV071,CL-2,2025-08-01 17:43:00,39.33,56.7,25.07,19.59,17.62,736.17,5.34,Station2,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.27984787797871,True
Station2_LOG00258,SRV070,CL-1,2025-08-02 08:39:00,89.37,35.56,79.51,13.52,22.69,779.29,1.04,Station2,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.86672305306729,False
Station2_LOG00259,SRV001,CL-8,2025-08-02 03:49:00,71.63,67.35,6.23,1.6,6.08,738.04,2.89,Station2,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,99.60994965786242,True
Station2_LOG00260,SRV054,CL-9,2025-08-01 05:16:00,49.88,82.3,76.47,10.21,23.81,758.02,0.95,Station2,host-054,10.0.204.57,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.8748303622014,False
Station2_LOG00261,SRV078,CL-1,2025-08-02 11:45:00,75.05,88.03,62.05,17.19,20.12,850.23,5.75,Station2,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,99.32825533306853,False
Station2_LOG00262,SRV048,CL-9,2025-08-01 12:13:00,76.06,67.13,74.32,13.65,12.97,151.79,5.51,Station2,host-048,10.0.64.1,Linux,Frankfurt,Fiona,fiona@xyzcorp.com,+1-202-230-1591,96.49713922441195,True
Station2_LOG00263,SRV054,CL-9,2025-08-01 03:44:00,10.38,50.13,7.5,3.65,4.0,896.08,9.12,Station2,host-054,10.0.204.57,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.9924878479894,True
Station2_LOG00264,SRV014,CL-10,2025-08-02 11:37:00,47.36,62.04,6.45,16.22,23.2,770.6,3.04,Station2,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.60705237578202,True
Station2_LOG00265,SRV041,CL-10,2025-08-01 19:18:00,45.38,87.51,32.28,10.83,13.1,171.53,4.96,Station2,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.18964247266135,False
Station2_LOG00266,SRV026,CL-2,2025-08-02 22:50:00,89.34,46.96,46.58,0.74,19.78,615.11,9.13,Station2,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.53742150454954,False
Station2_LOG00267,SRV063,CL-10,2025-08-02 08:07:00,75.56,72.14,30.94,10.65,7.2,826.59,3.73,Station2,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.55077560458618,True
Station2_LOG00268,SRV027,CL-7,2025-08-01 04:45:00,39.99,25.0,69.57,4.6,14.63,346.13,7.5,Station2,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,97.87913921330204,True
Station2_LOG00269,SRV074,CL-3,2025-08-01 06:19:00,25.51,51.45,16.59,6.61,12.3,600.36,3.41,Station2,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.43521539659143,True
Station2_LOG00270,SRV006,CL-4,2025-08-01 07:44:00,61.28,77.73,26.1,29.33,18.41,359.13,9.78,Station2,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,97.34894689761731,True
Station2_LOG00271,SRV074,CL-3,2025-08-01 04:53:00,74.98,68.93,62.69,13.12,7.27,469.48,5.49,Station2,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.84413752447523,True
Station2_LOG00272,SRV032,CL-4,2025-08-02 18:54:00,77.07,67.61,11.11,18.24,14.67,235.1,1.73,Station2,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.26951821982013,True
Station2_LOG00273,SRV082,CL-10,2025-08-01 03:12:00,85.6,58.86,37.6,4.21,7.75,279.92,8.66,Station2,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,96.99909903666227,False
